clip_name,verdict,reason_tags,note,reviewed_at,run_reviewed,mapping_version_reviewed
anim_repair_severe_fix_lowerlift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_raiselift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_roundreaction_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_fix_wheels_back_01,drop,too-short,audit: visual contact-sheet review (agent): T=11 short,2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_fix_wheels_forward_01,drop,source-static,audit: visual contact-sheet review (agent): jerk residue,2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_getout_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_repair_severe_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_idle_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_idle_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_interruption_edge_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_interruption_offcube_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_reaction_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_reaction_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_repair_severe_wakeup_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rollblock_fail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtc_react_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_rtpkeepaway_askforgame_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_askforgame_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_ideatoplay_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_ideatoplay_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_ideatoplay_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_idle_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_idle_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playerno_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playerno_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playerno_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playeryes_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playeryes_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_playeryes_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_reacttocube_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_rtpkeepaway_reacttocube_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpkeepaway_reacttocube_03,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_rtpmemorymatch_no_01,keep,,,2026-08-04T22:34:22,v1.4,1.4
anim_rtpmemorymatch_no_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_request_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_request_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_request_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_yes_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_yes_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_rtpmemorymatch_yes_03,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_rtpmemorymatch_yes_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sdk_speak_01,drop,,,2026-08-04T16:55:16,v1.3,1.3
anim_sparking_driving_loop_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_driving_loop_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_driving_loop_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_driving_start_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_sparking_driving_stop_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_earnsparks_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_fail_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_idle_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_idle_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_success_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_sparking_success_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_ask2play_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_drivingloop_01,drop,source-static,auto: near-static (max joint range < 0.05 rad),2026-08-04T16:56:48,v1.3,1.3
anim_speedtap_drivingloop_02,drop,,,2026-08-04T16:54:46,v1.3,1.3
anim_speedtap_enddriving_01,drop,source-static,audit: visual contact-sheet review (agent): dead,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_findsplayer_01,drop,source-static,audit: visual contact-sheet review (agent): mush,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_foundblock_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_getout_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_idle_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_idle_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_look4block_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_lookatplayer,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity02_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity02_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity02_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity03_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity03_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losegame_intensity03_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_losehand_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_losehand_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_losehand_03,drop,too-short,audit: visual contact-sheet review (agent): T=11 short,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_loseround_intensity01_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_loseround_intensity02_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_loseround_intensity02_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_player_idle_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_playerno_01,keep,,,2026-08-04T21:33:56,v1.4,1.4
anim_speedtap_playeryes_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_startdriving_01,drop,source-static,audit: visual contact-sheet review (agent): blink residue,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_tap_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_tap_02,drop,too-short,audit: visual contact-sheet review (agent): T=11 short,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_tap_03,drop,too-short,audit: visual contact-sheet review (agent): T=11 short,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_wait_long,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wait_medium_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_wait_medium_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wait_short,drop,,,2026-08-04T16:51:11,v1.3,1.3
anim_speedtap_wingame_intensity02_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity02_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity02_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity02_04,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity03_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity03_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_wingame_intensity03_03,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_winhand_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_winhand_02,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_winhand_03,drop,too-short,audit: visual contact-sheet review (agent): T=12 short,2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_winround_intensity01_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_speedtap_winround_intensity02_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_speedtap_winround_intensity02_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_test_shiver,drop,too-short,audit: visual contact-sheet review (agent): T=7 blip,2026-08-04T18:33:35,v1.3,1.3
anim_upgrade_reaction_lift_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_upgrade_reaction_tracks_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_alrighty_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_laser_lookdown_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_vc_listening_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_alreadyhere_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_alreadyhere_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_alreadyhere_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_nofaceheardyou_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_nofaceheardyou_getout_01,keep,,audit: visual contact-sheet review (agent),2026-08-04T18:33:35,v1.3,1.3
anim_vc_reaction_whatwasthat_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_yesfaceheardyou_01_head_angle_-20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_yesfaceheardyou_01_head_angle_20,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_reaction_yesfaceheardyou_01_head_angle_40,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_refuse_energy_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_refuse_nosparks_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_vc_refuse_repair_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_getready_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_strong_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_trans_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_highenergy_weak_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_getout_02,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_getready_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_strong_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_trans_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_lowenergy_weak_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_getin_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_getout_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_getready_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_strong_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_trans_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
anim_workout_mediumenergy_weak_01,keep,,"audit: rule T>=30,range>=0.15 (16/16 visual sample ok)",2026-08-04T18:30:20,v1.3,1.3
